27,DJI_20260611174306_0356_D-HDR.jpg,27-top-down-private-beach-and-building.webp,"Top-down aerial view of private sandy beach, shoreline rocks, building and parking",2048,1365,added aerial/interior set
28,DJI_20260611174333_0359_D-HDR.jpg,28-top-down-community-pool.webp,Top-down aerial view of the Chateau Chamonix community pool and lounge area,2047,1365,added aerial/interior set
29,IMG_6670.jpg,29-lower-level-great-room-studio.webp,"Lower-level great room staged with living, sleeping and dining areas",2048,1366,added aerial/interior set
30,IMG_6678.jpg,30-bedroom-open-to-lake-view-living.webp,Bedroom view looking toward the living area and Lake Tahoe through sliding doors,2048,1366,added aerial/interior set
31,IMG_6688.jpg,31-lower-level-living-room-lake-view.webp,Lower-level living room with direct walkout access and Lake Tahoe views,2048,1366,added aerial/interior set
32,IMG_6695.jpg,32-guest-bath-gold-shower.webp,Guest bathroom with gold-framed shower and marble vanity,2048,1366,added aerial/interior set
33,IMG_6700.jpg,33-lower-level-kitchenette.webp,"Lower-level kitchenette with cooktop, sink, storage and under-counter refrigerator",2048,1366,added aerial/interior set
34,IMG_6707.jpg,34-in-unit-laundry-room.webp,In-unit laundry room with washer and dryer,2048,1366,added aerial/interior set
35,IMG_6713.jpg,35-living-dining-fireplace-lake-view.webp,"Main living and dining area with fireplace, wood paneling and Lake Tahoe view",2048,1366,added aerial/interior set
36,IMG_6723.jpg,36-living-room-fireplace-open-kitchen.webp,"Living room with brick fireplace, open dining area and kitchen beyond",2048,1366,added aerial/interior set
37,IMG_6732.jpg,37-dining-room-open-kitchen.webp,"Dining area with wood-paneled wall, lake-inspired artwork and open kitchen beyond",2048,1366,added second interior/shoreline set
38,IMG_6740.jpg,38-kitchen-entry-and-cabinetry.webp,"Kitchen entry with wood cabinetry, tile floor, granite counters and glass-paneled door",2048,1366,added second interior/shoreline set
39,IMG_6747.jpg,39-kitchen-cabinetry-and-double-oven.webp,"Kitchen with wood cabinetry, granite counters, double oven, microwave and refrigerator",2048,1366,added second interior/shoreline set
40,IMG_6756.jpg,40-powder-room-vintage-wallpaper.webp,"Powder room with vintage wallpaper, mirror, pedestal sink and Lake Tahoe artwork",2048,1366,added second interior/shoreline set
41,IMG_6761.jpg,41-primary-bedroom-lake-view-balcony.webp,"Primary bedroom with pine bed, sitting area, private balcony and Lake Tahoe view",2048,1366,added second interior/shoreline set
42,IMG_6776.jpg,42-primary-bedroom-ensuite-access.webp,"Primary bedroom with pine bed, en suite bath access and warm wood paneling",2048,1366,added second interior/shoreline set
43,IMG_6783.jpg,43-primary-bath-granite-vanity.webp,"Primary bathroom with granite vanity, shower, framed art and fresh towels",2048,1366,added second interior/shoreline set
44,IMG_6791.jpg,44-guest-bedroom-staged.webp,"Guest bedroom staged with neutral bedding, wall-mounted television and forest-inspired artwork",2048,1366,added second interior/shoreline set
45,IMG_6795-HDR.jpg,45-front-door-unit-34.webp,Front door for Unit 34 with welcome mat and covered exterior walkway,2048,1365,added second interior/shoreline set
46,IMG_6810-HDR-Edit.jpg,46-covered-balcony-lake-view.webp,Covered balcony seating area with panoramic Lake Tahoe view,2048,1360,added second interior/shoreline set
47,IMG_6827-HDR.jpg,47-lawn-hammock-and-lake.webp,"Lakefront lawn with hammock between trees, pier, boats and Lake Tahoe views",2048,1365,added second interior/shoreline set
48,IMG_6832-HDR.jpg,48-walkout-patio-and-lawn.webp,"Walkout lower-level patio with lounge seating, lawn access and lake views",2047,1366,added second interior/shoreline set
49,IMG_6852-HDR.jpg,49-lake-view-from-shoreline.webp,"Lake Tahoe view from the shoreline with pier, boats, shrubs and blue sky",2048,1366,added second interior/shoreline set
50,IMG_6857-HDR.jpg,50-shoreline-lawn-kayak-storage.webp,"Shoreline lawn with hammock, kayak storage, rocky beach and Lake Tahoe water views",2047,1366,added second interior/shoreline set
